timestamp,location,co,nh3,temperature,humidity,co2,voc,pm25,iaq
2025-11-30 07:19:46+05:30,1256,174.2,40.2,33.0,49.4,661,26,8,178.7
2025-11-30 07:20:46+05:30,1256,166.2,41.3,33.4,53.5,650,29,2,199.8
2025-11-30 07:21:46+05:30,1256,168.1,38.2,33.1,51.1,669,39,4,137.5
2025-11-30 07:22:46+05:30,1256,170.8,39.7,32.8,52.1,750,36,4,187.7
2025-11-30 07:23:46+05:30,1256,167.5,45.3,33.2,54.3,622,36,5,175.9
2025-11-30 07:24:46+05:30,1256,166.0,37.9,33.6,53.4,710,39,5,172.7
2025-11-30 07:25:46+05:30,1256,165.0,42.7,33.2,51.6,726,28,5,182.1
2025-11-30 07:26:46+05:30,1256,177.3,37.7,32.6,52.3,612,51,2,168.3
2025-11-30 07:27:46+05:30,1256,169.3,38.8,33.5,50.3,597,28,6,148.4
2025-11-30 07:28:46+05:30,1256,167.9,42.3,33.5,51.9,666,28,3,142.9
2025-11-30 07:29:46+05:30,1256,171.8,45.7,33.3,54.2,671,29,5,173.8
2025-11-30 07:30:46+05:30,1256,167.4,44.4,33.5,51.2,677,38,7,166.0
2025-11-30 07:31:46+05:30,1256,175.4,37.0,33.5,51.7,703,29,0,161.9
2025-11-30 07:32:46+05:30,1256,167.3,35.9,33.2,53.9,645,33,1,171.2
2025-11-30 07:33:46+05:30,1256,172.0,42.6,33.2,52.2,779,41,0,177.3
2025-11-30 07:34:46+05:30,1256,173.4,41.2,33.2,49.8,651,24,2,181.4
2025-11-30 07:35:46+05:30,1256,171.5,40.8,33.1,51.2,662,38,11,203.4
2025-11-30 07:36:46+05:30,1256,167.8,38.3,33.2,51.9,589,21,6,221.0
2025-11-30 07:37:46+05:30,1256,173.5,41.1,33.4,51.8,569,14,2,191.4
2025-11-30 07:38:46+05:30,1256,171.6,38.8,33.1,54.5,617,56,7,190.7
2025-11-30 07:39:46+05:30,1256,172.0,38.5,33.5,51.2,586,34,3,172.1
2025-11-30 07:40:46+05:30,1256,166.0,41.8,33.7,51.4,669,32,4,195.9
2025-11-30 07:41:46+05:30,1256,176.0,40.6,33.5,51.8,625,28,6,157.3
2025-11-30 07:42:46+05:30,1256,170.8,39.1,33.4,48.3,613,32,4,177.4
2025-11-30 07:43:46+05:30,1256,167.3,45.6,33.6,51.0,694,23,8,181.2
2025-11-30 07:44:46+05:30,1256,168.0,38.8,33.6,53.8,626,54,3,197.2
2025-11-30 07:45:46+05:30,1256,165.6,38.1,33.3,50.1,581,36,7,177.5
2025-11-30 07:46:46+05:30,1256,172.2,41.5,33.2,50.0,626,36,6,192.0
2025-11-30 07:47:46+05:30,1256,175.9,42.9,33.4,53.0,657,27,7,194.9
2025-11-30 07:48:46+05:30,1256,165.0,34.8,33.7,50.2,603,25,4,158.6
2025-11-30 07:49:46+05:30,1256,170.3,41.4,32.9,53.0,606,24,4,182.9
2025-11-30 07:50:46+05:30,1256,178.0,41.6,33.4,51.1,682,28,0,168.8
2025-11-30 07:51:46+05:30,1256,170.3,40.7,33.2,55.0,622,24,0,173.3
2025-11-30 07:52:46+05:30,1256,170.1,46.2,33.6,51.0,626,24,2,176.5
2025-11-30 07:53:46+05:30,1256,171.6,41.4,33.0,50.0,615,33,0,150.8
2025-11-30 07:54:46+05:30,1256,171.9,37.9,33.7,49.5,592,18,0,169.5
2025-11-30 07:55:46+05:30,1256,176.1,42.5,33.1,50.9,667,28,5,185.2
2025-11-30 07:56:46+05:30,1256,165.6,47.3,32.9,52.5,635,32,5,173.2
2025-11-30 07:57:46+05:30,1256,164.5,46.9,33.5,54.5,618,12,5,180.2
2025-11-30 07:58:46+05:30,1256,169.5,38.5,33.4,49.6,652,43,6,159.4
2025-11-30 07:59:46+05:30,1256,169.0,38.7,33.6,48.4,616,9,0,166.5
2025-11-30 08:00:46+05:30,1256,171.4,44.4,33.2,51.7,629,22,2,199.9
2025-11-30 08:01:46+05:30,1256,171.9,39.2,33.4,51.2,673,25,3,192.6
2025-11-30 08:02:46+05:30,1256,169.4,45.2,33.0,53.1,689,14,4,193.4
2025-11-30 08:03:46+05:30,1256,170.0,41.2,33.5,51.4,694,40,2,178.0
2025-11-30 08:04:46+05:30,1256,174.7,46.1,33.3,53.8,685,37,3,181.4
2025-11-30 08:05:46+05:30,1256,170.1,37.9,33.5,55.3,553,26,2,173.1
2025-11-30 08:06:46+05:30,1256,172.8,34.9,33.3,52.9,632,29,8,209.6
2025-11-30 08:07:46+05:30,1256,174.7,40.8,33.4,48.8,619,40,2,188.1
2025-11-30 08:08:46+05:30,1256,175.3,44.9,33.8,52.9,617,19,0,149.1
2025-11-30 08:09:46+05:30,1256,166.9,38.8,33.6,51.7,573,32,5,166.9
2025-11-30 08:10:46+05:30,1256,170.8,41.0,33.4,53.7,736,25,4,187.7
2025-11-30 08:11:46+05:30,1256,166.7,36.0,32.9,50.3,725,15,2,199.9
2025-11-30 08:12:46+05:30,1256,164.9,37.8,33.5,51.9,630,23,8,158.1
2025-11-30 08:13:46+05:30,1256,169.1,39.5,33.8,51.7,646,24,2,203.5
2025-11-30 08:14:46+05:30,1256,172.4,42.6,33.2,49.8,700,28,8,146.8
2025-11-30 08:15:46+05:30,1256,169.8,38.7,33.1,53.6,602,19,8,164.2
2025-11-30 08:16:46+05:30,1256,174.7,36.3,33.0,52.9,663,29,9,159.7
2025-11-30 08:17:46+05:30,1256,177.7,39.9,33.6,48.5,580,36,4,183.3
2025-11-30 08:18:46+05:30,1256,164.5,40.7,33.2,54.3,652,25,1,184.0
2025-11-30 08:19:46+05:30,1256,167.6,42.6,33.6,54.2,654,47,8,167.5
2025-11-30 08:20:46+05:30,1256,172.1,37.4,33.2,51.5,698,38,4,204.7
2025-11-30 08:21:46+05:30,1256,165.4,46.2,32.9,47.8,612,51,2,215.4
2025-11-30 08:22:46+05:30,1256,167.2,38.0,33.5,53.5,627,42,6,205.6
2025-11-30 08:23:46+05:30,1256,167.6,40.9,33.7,53.5,640,30,4,186.6
2025-11-30 08:24:46+05:30,1256,164.6,35.2,33.2,58.0,737,33,2,165.1
2025-11-30 08:25:46+05:30,1256,172.2,43.3,33.1,50.5,651,35,4,176.6
2025-11-30 08:26:46+05:30,1256,171.6,41.0,33.4,55.1,628,30,3,195.7
2025-11-30 08:27:46+05:30,1256,173.6,41.1,33.2,48.1,741,27,2,221.4
2025-11-30 08:28:46+05:30,1256,171.2,35.7,33.4,52.6,731,32,5,158.5
2025-11-30 08:29:46+05:30,1256,172.3,40.5,33.6,53.5,687,40,7,139.9
2025-11-30 08:30:46+05:30,1256,175.0,40.7,33.4,51.3,610,47,5,178.3
2025-11-30 08:31:46+05:30,1256,169.1,35.4,33.3,55.6,729,25,5,195.9
2025-11-30 08:32:46+05:30,1256,166.9,38.7,32.9,55.5,676,21,3,137.8
2025-11-30 08:33:46+05:30,1256,171.3,46.2,33.6,50.4,608,34,10,186.2
2025-11-30 08:34:46+05:30,1256,167.5,40.0,32.9,52.6,688,27,10,176.4
2025-11-30 08:35:46+05:30,1256,169.7,40.2,33.5,53.0,701,13,4,219.0
2025-11-30 08:36:46+05:30,1256,172.1,38.6,33.5,47.9,655,15,6,217.7
2025-11-30 08:37:46+05:30,1256,170.8,41.5,33.6,52.0,596,21,5,185.7
2025-11-30 08:38:46+05:30,1256,169.0,37.7,33.3,53.3,627,20,3,190.6
2025-11-30 08:39:46+05:30,1256,171.1,43.8,33.0,51.7,598,29,0,194.9
2025-11-30 08:40:46+05:30,1256,173.4,36.1,33.5,51.0,735,41,8,180.9
2025-11-30 08:41:46+05:30,1256,168.7,41.5,33.2,51.6,629,34,6,167.9
2025-11-30 08:42:46+05:30,1256,172.1,40.5,33.5,49.5,678,41,4,177.4
2025-11-30 08:43:46+05:30,1256,173.7,33.6,32.9,54.5,623,32,6,179.4
2025-11-30 08:44:46+05:30,1256,168.6,40.6,33.1,52.0,611,32,6,154.7
2025-11-30 08:45:46+05:30,1256,165.8,42.0,33.3,53.2,606,30,1,165.4
2025-11-30 08:46:46+05:30,1256,168.9,39.3,33.5,52.6,666,35,6,210.2
2025-11-30 08:47:46+05:30,1256,173.7,42.9,33.0,50.5,603,31,4,162.9
2025-11-30 08:48:46+05:30,1256,168.3,39.2,33.1,52.6,642,22,5,164.2
2025-11-30 08:49:46+05:30,1256,172.6,38.2,33.2,50.7,608,34,7,176.3
2025-11-30 08:50:46+05:30,1256,166.5,37.5,33.2,54.5,695,43,9,155.1
2025-11-30 08:51:46+05:30,1256,163.3,41.0,32.9,53.3,630,27,6,177.2
2025-11-30 08:52:46+05:30,1256,164.4,43.3,33.1,52.2,679,28,4,184.0
2025-11-30 08:53:46+05:30,1256,171.3,44.6,32.9,49.2,717,32,0,171.6
2025-11-30 08:54:46+05:30,1256,165.9,44.2,33.2,55.2,633,33,10,157.5
2025-11-30 08:55:46+05:30,1256,164.3,38.1,33.6,50.5,598,25,2,154.1
2025-11-30 08:56:46+05:30,1256,168.5,36.7,34.3,52.9,632,33,1,195.0
2025-11-30 08:57:46+05:30,1256,170.3,36.6,33.3,54.7,605,28,7,160.3
2025-11-30 08:58:46+05:30,1256,163.2,38.8,33.3,53.3,680,37,5,157.8
2025-11-30 08:59:46+05:30,1256,169.4,37.7,33.5,53.3,660,36,6,154.9
2025-11-30 09:00:46+05:30,1256,168.6,43.1,33.8,52.0,702,58,0,228.7
2025-11-30 09:01:46+05:30,1256,171.9,42.7,33.4,51.6,660,4,6,206.5
2025-11-30 09:02:46+05:30,1256,167.4,44.9,33.3,50.6,706,31,5,182.2
2025-11-30 09:03:46+05:30,1256,173.9,40.9,33.2,50.5,609,27,5,176.5
2025-11-30 09:04:46+05:30,1256,168.5,46.5,33.2,52.4,682,27,5,186.0
2025-11-30 09:05:46+05:30,1256,172.1,48.3,33.7,49.3,615,46,0,178.6
2025-11-30 09:06:46+05:30,1256,162.2,39.7,33.0,54.1,549,30,8,143.4
2025-11-30 09:07:46+05:30,1256,168.7,39.2,33.6,55.1,673,31,0,180.9
2025-11-30 09:08:46+05:30,1256,165.7,40.7,33.4,55.8,689,35,7,171.0
2025-11-30 09:09:46+05:30,1256,171.8,39.5,32.6,52.1,675,22,3,222.6
2025-11-30 09:10:46+05:30,1256,171.4,43.8,33.8,53.6,724,26,6,219.3
2025-11-30 09:11:46+05:30,1256,167.4,43.8,33.9,49.9,597,35,6,186.6
2025-11-30 09:12:46+05:30,1256,163.2,39.0,33.3,50.1,763,38,4,204.1
2025-11-30 09:13:46+05:30,1256,168.5,43.3,33.1,52.5,620,29,9,143.2
2025-11-30 09:14:46+05:30,1256,170.4,37.4,32.9,53.5,576,27,4,143.2
2025-11-30 09:15:46+05:30,1256,168.7,40.7,32.6,50.3,652,22,2,165.6
2025-11-30 09:16:46+05:30,1256,170.5,38.4,33.0,53.0,581,30,6,165.9
2025-11-30 09:17:46+05:30,1256,169.9,41.6,33.6,50.7,664,23,4,193.9
2025-11-30 09:18:46+05:30,1256,173.2,41.4,33.6,51.7,696,31,2,175.2
2025-11-30 09:19:46+05:30,1256,170.5,42.9,33.2,53.7,688,16,1,172.9
2025-11-30 09:20:46+05:30,1256,169.6,40.2,33.3,52.0,679,23,9,149.8
2025-11-30 09:21:46+05:30,1256,169.5,37.3,33.1,51.3,758,29,9,176.1
2025-11-30 09:22:46+05:30,1256,171.3,38.7,33.3,53.0,587,13,4,171.7
2025-11-30 09:23:46+05:30,1256,169.7,37.3,33.0,53.1,598,32,0,181.4
2025-11-30 09:24:46+05:30,1256,164.8,38.3,33.5,54.7,604,13,5,142.5
2025-11-30 09:25:46+05:30,1256,165.0,39.9,33.4,50.7,679,32,0,195.5
2025-11-30 09:26:46+05:30,1256,167.9,37.0,33.1,52.4,613,39,0,163.6
2025-11-30 09:27:46+05:30,1256,169.0,44.6,33.3,52.0,673,33,6,158.0
2025-11-30 09:28:46+05:30,1256,172.1,36.2,33.1,53.6,658,24,8,184.8
2025-11-30 09:29:46+05:30,1256,167.7,40.8,33.1,51.8,719,29,1,158.7
2025-11-30 09:30:46+05:30,1256,169.9,41.5,33.3,54.1,656,35,6,205.8
2025-11-30 09:31:46+05:30,1256,168.4,42.9,33.3,50.3,692,34,2,227.1
2025-11-30 09:32:46+05:30,1256,172.6,42.5,33.4,47.8,659,36,5,190.4
2025-11-30 09:33:46+05:30,1256,170.2,39.1,33.2,49.9,747,22,5,165.6
2025-11-30 09:34:46+05:30,1256,168.3,43.7,33.4,49.9,612,26,0,166.9
2025-11-30 09:35:46+05:30,1256,169.6,40.3,33.2,53.0,584,42,4,182.5
2025-11-30 09:36:46+05:30,1256,166.9,41.3,32.9,51.7,677,22,5,168.7
2025-11-30 09:37:46+05:30,1256,167.8,40.0,33.3,50.7,590,43,1,183.0
2025-11-30 09:38:46+05:30,1256,166.7,43.6,33.0,51.8,663,45,0,195.5
2025-11-30 09:39:46+05:30,1256,164.8,40.0,33.0,53.1,760,25,0,169.8
2025-11-30 09:40:46+05:30,1256,168.9,41.5,33.4,50.8,676,31,0,194.4
2025-11-30 09:41:46+05:30,1256,172.3,39.6,33.8,55.3,751,38,4,177.8
2025-11-30 09:42:46+05:30,1256,168.1,39.6,33.8,51.7,650,30,12,175.4
2025-11-30 09:43:46+05:30,1256,171.8,36.4,33.7,54.2,645,43,4,171.7
2025-11-30 09:44:46+05:30,1256,169.2,38.1,33.5,51.3,585,23,10,156.9
2025-11-30 09:45:46+05:30,1256,173.2,39.8,32.9,54.7,733,17,2,184.0
2025-11-30 09:46:46+05:30,1256,171.6,36.5,33.2,51.7,552,46,12,176.1
2025-11-30 09:47:46+05:30,1256,169.7,40.3,33.0,51.4,714,30,6,196.6
2025-11-30 09:48:46+05:30,1256,171.7,36.6,33.1,51.6,666,44,7,175.0
2025-11-30 09:49:46+05:30,1256,171.4,40.4,33.8,51.6,632,38,4,219.4
2025-11-30 09:50:46+05:30,1256,173.2,39.4,32.8,52.2,641,40,9,161.5
2025-11-30 09:51:46+05:30,1256,171.8,39.3,33.0,53.0,571,31,5,144.6
2025-11-30 09:52:46+05:30,1256,170.5,36.4,33.3,52.4,644,25,8,200.2
2025-11-30 09:53:46+05:30,1256,171.8,36.5,33.4,50.5,693,22,9,150.2
2025-11-30 09:54:46+05:30,1256,172.0,35.0,33.0,49.7,604,20,2,184.8
2025-11-30 09:55:46+05:30,1256,168.3,39.7,33.4,52.8,785,19,5,216.7
2025-11-30 09:56:46+05:30,1256,172.3,44.7,33.3,50.9,590,34,3,185.8
2025-11-30 09:57:46+05:30,1256,167.9,46.7,33.7,49.8,742,31,9,185.5
2025-11-30 09:58:46+05:30,1256,169.8,42.5,33.2,51.9,530,29,8,188.4
2025-11-30 09:59:46+05:30,1256,169.6,39.6,33.2,52.6,658,27,3,177.8
2025-11-30 10:00:46+05:30,1256,169.0,37.6,33.8,54.4,716,21,4,190.9
2025-11-30 10:01:46+05:30,1256,172.0,37.4,33.4,51.2,655,32,7,173.2
2025-11-30 10:02:46+05:30,1256,174.5,36.5,33.0,52.3,633,21,7,147.5
2025-11-30 10:03:46+05:30,1256,167.6,41.3,33.4,50.7,644,32,2,156.8
2025-11-30 10:04:46+05:30,1256,174.7,41.7,33.1,56.3,740,26,0,159.5
2025-11-30 10:05:46+05:30,1256,167.0,44.9,33.7,50.7,650,14,5,149.0
2025-11-30 10:06:46+05:30,1256,166.8,41.4,32.9,52.5,540,16,5,176.4
2025-11-30 10:07:46+05:30,1256,176.0,40.0,33.6,53.4,744,28,6,181.3
2025-11-30 10:08:46+05:30,1256,169.3,35.8,33.7,49.3,651,28,2,173.3
2025-11-30 10:09:46+05:30,1256,177.6,38.8,33.7,51.2,682,23,2,177.6
2025-11-30 10:10:46+05:30,1256,175.5,39.0,33.3,53.0,590,34,0,189.0
2025-11-30 10:11:46+05:30,1256,170.0,40.0,33.1,49.9,700,30,4,203.2
2025-11-30 10:12:46+05:30,1256,170.3,34.5,33.8,49.8,626,24,1,203.1
2025-11-30 10:13:46+05:30,1256,168.2,42.5,34.1,52.4,673,30,0,162.7
2025-11-30 10:14:46+05:30,1256,170.8,41.9,32.8,51.3,640,23,4,155.8
2025-11-30 10:15:46+05:30,1256,166.9,35.6,33.5,49.2,688,12,4,169.6
2025-11-30 10:16:46+05:30,1256,169.7,40.3,33.3,52.5,661,37,6,204.3
2025-11-30 10:17:46+05:30,1256,165.7,43.6,33.2,53.3,657,39,4,228.8
2025-11-30 10:18:46+05:30,1256,176.0,36.7,32.9,55.0,561,33,5,195.4
2025-11-30 10:19:46+05:30,1256,166.5,36.4,33.1,55.5,716,16,0,186.1
2025-11-30 10:20:46+05:30,1256,170.4,44.7,33.2,50.8,721,35,2,193.8
2025-11-30 10:21:46+05:30,1256,167.0,38.3,33.5,49.9,629,30,4,180.7
2025-11-30 10:22:46+05:30,1256,170.6,38.7,33.2,53.0,570,23,6,209.0
2025-11-30 10:23:46+05:30,1256,162.5,38.3,33.3,52.9,541,26,1,149.5
2025-11-30 10:24:46+05:30,1256,175.1,36.7,33.5,50.3,623,42,6,140.1
2025-11-30 10:25:46+05:30,1256,169.4,37.7,33.5,51.5,618,26,1,194.1
2025-11-30 10:26:46+05:30,1256,170.1,43.2,33.3,52.5,676,38,3,204.6
2025-11-30 10:27:46+05:30,1256,168.5,44.4,33.6,52.1,570,32,1,174.1
2025-11-30 10:28:46+05:30,1256,170.0,40.1,33.2,53.2,629,30,6,200.8
2025-11-30 10:29:46+05:30,1256,170.7,41.1,33.9,51.0,673,25,2,168.6
2025-11-30 10:30:46+05:30,1256,169.5,40.8,33.4,53.1,754,44,12,188.8
2025-11-30 10:31:46+05:30,1256,169.3,46.3,33.3,53.0,663,36,5,184.2
2025-11-30 10:32:46+05:30,1256,171.1,39.1,33.2,55.9,651,26,2,178.4
2025-11-30 10:33:46+05:30,1256,169.4,36.5,33.1,52.1,667,20,2,179.2
2025-11-30 10:34:46+05:30,1256,172.2,36.2,32.8,52.2,637,23,9,194.6
2025-11-30 10:35:46+05:30,1256,164.8,37.3,32.9,51.2,655,15,1,171.8
2025-11-30 10:36:46+05:30,1256,168.1,40.3,33.5,53.5,656,30,1,164.0
2025-11-30 10:37:46+05:30,1256,169.4,42.0,33.4,55.3,682,34,6,162.8
2025-11-30 10:38:46+05:30,1256,167.6,44.2,32.8,51.5,603,20,6,193.4
2025-11-30 10:39:46+05:30,1256,171.2,37.2,33.5,52.6,628,26,0,165.4
2025-11-30 10:40:46+05:30,1256,169.9,39.1,33.5,56.2,648,31,3,198.3
2025-11-30 10:41:46+05:30,1256,174.6,37.4,33.5,50.1,614,6,7,220.2
2025-11-30 10:42:46+05:30,1256,169.8,36.7,33.4,53.8,693,52,5,178.0
2025-11-30 10:43:46+05:30,1256,167.1,41.8,33.1,54.1,694,26,5,157.1
2025-11-30 10:44:46+05:30,1256,170.0,40.1,33.2,54.0,662,31,7,183.6
2025-11-30 10:45:46+05:30,1256,168.9,42.3,33.4,53.7,625,41,6,195.5
2025-11-30 10:46:46+05:30,1256,170.5,41.6,33.5,54.5,708,43,1,157.9
2025-11-30 10:47:46+05:30,1256,174.6,38.3,32.8,51.8,634,43,6,218.6
2025-11-30 10:48:46+05:30,1256,169.4,41.8,33.0,48.3,610,40,1,190.9
2025-11-30 10:49:46+05:30,1256,173.7,36.2,33.2,53.3,640,21,2,200.1
2025-11-30 10:50:46+05:30,1256,166.8,45.3,33.0,50.5,606,42,4,188.1
2025-11-30 10:51:46+05:30,1256,177.2,39.0,33.6,49.8,670,29,6,195.3
2025-11-30 10:52:46+05:30,1256,168.6,35.2,33.3,46.0,650,32,5,177.7
2025-11-30 10:53:46+05:30,1256,172.1,41.9,32.8,49.5,614,32,5,177.4
2025-11-30 10:54:46+05:30,1256,165.9,39.5,32.7,52.3,675,30,3,186.8
2025-11-30 10:55:46+05:30,1256,172.4,41.5,33.2,51.1,634,28,0,174.1
2025-11-30 10:56:46+05:30,1256,170.7,45.8,33.1,50.9,636,23,10,180.5
2025-11-30 10:57:46+05:30,1256,164.8,37.5,33.7,53.2,604,50,13,202.2
2025-11-30 10:58:46+05:30,1256,172.0,35.8,33.3,52.3,740,23,5,200.4
2025-11-30 10:59:46+05:30,1256,171.9,43.8,33.5,49.9,626,50,3,157.4
2025-11-30 11:00:46+05:30,1256,168.1,34.8,33.5,49.3,665,16,11,180.4
2025-11-30 11:01:46+05:30,1256,166.1,39.4,33.2,49.6,644,25,3,173.6
2025-11-30 11:02:46+05:30,1256,167.7,37.1,33.3,50.2,625,42,7,160.1
2025-11-30 11:03:46+05:30,1256,170.5,41.9,33.2,52.8,645,39,8,201.5
2025-11-30 11:04:46+05:30,1256,175.3,42.7,33.3,52.7,642,32,0,190.2
2025-11-30 11:05:46+05:30,1256,171.7,38.8,33.2,51.9,669,33,3,159.7
2025-11-30 11:06:46+05:30,1256,174.9,38.0,33.5,53.4,615,28,1,214.4
2025-11-30 11:07:46+05:30,1256,172.3,45.7,33.5,48.6,586,35,5,194.1
2025-11-30 11:08:46+05:30,1256,171.0,40.2,34.2,54.0,691,17,3,153.1
2025-11-30 11:09:46+05:30,1256,166.8,42.5,33.5,50.0,663,41,6,188.2
2025-11-30 11:10:46+05:30,1256,169.7,40.5,33.6,51.1,715,20,0,194.7
2025-11-30 11:11:46+05:30,1256,169.3,41.5,33.0,51.9,602,44,13,166.4
2025-11-30 11:12:46+05:30,1256,171.4,40.7,33.2,54.5,624,28,1,213.7
2025-11-30 11:13:46+05:30,1256,171.5,41.3,33.7,54.8,622,30,6,221.4
2025-11-30 11:14:46+05:30,1256,172.2,41.8,33.9,54.1,670,26,7,158.7
2025-11-30 11:15:46+05:30,1256,168.6,44.1,33.4,49.1,596,30,0,143.7
2025-11-30 11:16:46+05:30,1256,168.2,45.3,33.0,50.5,595,42,4,187.2
2025-11-30 11:17:46+05:30,1256,173.1,39.9,33.5,51.5,606,33,7,163.5
2025-11-30 11:18:46+05:30,1256,166.8,36.4,33.8,52.1,611,21,4,160.3
2025-11-30 11:19:46+05:30,1256,168.8,40.6,33.5,52.0,651,17,1,175.1
2025-11-30 11:20:46+05:30,1256,170.5,44.4,33.6,55.1,722,29,8,198.0
2025-11-30 11:21:46+05:30,1256,175.4,33.4,33.4,47.6,711,21,5,169.1
2025-11-30 11:22:46+05:30,1256,169.6,39.1,33.2,52.3,636,31,5,191.4
2025-11-30 11:23:46+05:30,1256,171.6,36.7,33.3,52.5,692,30,0,177.2
2025-11-30 11:24:46+05:30,1256,170.3,38.5,33.0,53.4,661,29,3,194.9
2025-11-30 11:25:46+05:30,1256,171.9,40.9,33.3,52.9,527,42,6,127.0
2025-11-30 11:26:46+05:30,1256,168.7,36.5,33.2,52.2,610,27,2,157.0
2025-11-30 11:27:46+05:30,1256,168.9,36.5,33.5,49.4,750,32,7,193.3
2025-11-30 11:28:46+05:30,1256,169.2,39.5,33.4,51.0,659,38,5,175.4
2025-11-30 11:29:46+05:30,1256,169.8,37.9,33.5,52.4,694,29,0,163.5
2025-11-30 11:30:46+05:30,1256,165.8,43.0,33.0,48.6,641,27,4,191.6
2025-11-30 11:31:46+05:30,1256,166.4,44.8,33.6,52.1,711,37,3,157.6
2025-11-30 11:32:46+05:30,1256,170.3,34.8,34.1,50.6,609,22,6,185.1
2025-11-30 11:33:46+05:30,1256,172.8,39.7,32.8,54.5,703,33,5,213.8
2025-11-30 11:34:46+05:30,1256,172.1,43.2,32.5,50.0,663,24,2,175.1
2025-11-30 11:35:46+05:30,1256,169.2,34.3,33.0,51.6,630,39,0,197.9
2025-11-30 11:36:46+05:30,1256,168.7,51.2,33.4,48.0,625,23,8,189.4
2025-11-30 11:37:46+05:30,1256,158.0,43.7,33.3,51.0,778,16,6,184.5
2025-11-30 11:38:46+05:30,1256,174.7,41.0,33.5,48.6,589,46,4,137.3
2025-11-30 11:39:46+05:30,1256,168.2,44.7,33.3,52.0,622,42,5,175.3
2025-11-30 11:40:46+05:30,1256,170.6,39.0,33.3,50.1,689,38,0,200.7
2025-11-30 11:41:46+05:30,1256,166.6,39.3,32.7,50.1,669,23,5,164.4
2025-11-30 11:42:46+05:30,1256,172.0,41.2,33.0,47.6,658,27,6,149.5
2025-11-30 11:43:46+05:30,1256,169.9,47.0,33.1,51.3,691,39,5,188.4
2025-11-30 11:44:46+05:30,1256,167.5,32.0,33.1,51.8,680,28,3,172.5
2025-11-30 11:45:46+05:30,1256,166.2,39.5,33.8,49.9,651,24,6,180.4
2025-11-30 11:46:46+05:30,1256,171.7,40.7,33.5,49.8,700,14,8,176.9
2025-11-30 11:47:46+05:30,1256,174.1,41.2,33.9,53.2,640,15,5,160.4
2025-11-30 11:48:46+05:30,1256,171.3,33.2,33.1,49.0,556,18,0,180.9
2025-11-30 11:49:46+05:30,1256,173.7,41.4,32.9,51.0,666,23,0,171.7
2025-11-30 11:50:46+05:30,1256,173.1,35.4,32.7,56.2,749,25,8,192.2
2025-11-30 11:51:46+05:30,1256,172.9,41.9,33.3,50.7,652,39,2,209.7
2025-11-30 11:52:46+05:30,1256,172.7,39.2,33.5,48.5,609,15,5,199.9
2025-11-30 11:53:46+05:30,1256,167.3,39.2,33.5,51.4,637,18,7,173.2
2025-11-30 11:54:46+05:30,1256,171.6,41.1,33.4,51.2,638,41,5,205.6
2025-11-30 11:55:46+05:30,1256,168.0,36.8,32.5,52.6,618,42,3,157.1
2025-11-30 11:56:46+05:30,1256,169.2,39.5,33.3,53.2,691,31,4,166.2
2025-11-30 11:57:46+05:30,1256,178.1,45.6,33.1,52.5,699,25,2,165.8
2025-11-30 11:58:46+05:30,1256,168.3,39.2,33.2,47.9,759,18,3,175.3
2025-11-30 11:59:46+05:30,1256,171.4,45.0,33.4,52.4,603,46,2,169.0
2025-11-30 12:00:46+05:30,1256,168.6,37.0,33.5,55.6,683,55,3,184.7
2025-11-30 12:01:46+05:30,1256,169.6,38.0,32.9,57.8,600,15,3,173.8
2025-11-30 12:02:46+05:30,1256,165.7,42.4,33.7,53.2,680,26,5,202.0
2025-11-30 12:03:46+05:30,1256,171.2,38.8,33.8,51.3,687,17,2,168.6
2025-11-30 12:04:46+05:30,1256,171.9,39.0,33.9,52.4,614,21,5,185.7
2025-11-30 12:05:46+05:30,1256,175.3,37.1,33.5,52.0,615,39,2,182.7
2025-11-30 12:06:46+05:30,1256,170.5,39.6,33.8,54.1,675,35,11,170.1
2025-11-30 12:07:46+05:30,1256,174.8,38.5,33.5,50.9,642,36,4,149.3
2025-11-30 12:08:46+05:30,1256,169.4,37.4,33.6,53.0,598,15,5,149.6
2025-11-30 12:09:46+05:30,1256,176.8,42.4,33.6,50.4,667,5,5,160.6
2025-11-30 12:10:46+05:30,1256,169.5,37.5,33.5,51.9,603,43,8,190.0
2025-11-30 12:11:46+05:30,1256,171.2,38.6,33.3,53.1,670,24,3,189.0
2025-11-30 12:12:46+05:30,1256,169.5,41.0,33.4,50.2,619,27,4,184.0
2025-11-30 12:13:46+05:30,1256,168.6,39.9,33.3,50.7,670,16,0,181.9
2025-11-30 12:14:46+05:30,1256,161.2,34.7,33.6,53.6,640,36,4,170.6
2025-11-30 12:15:46+05:30,1256,170.6,36.1,33.4,49.8,617,30,9,188.7
2025-11-30 12:16:46+05:30,1256,172.3,37.8,33.6,51.0,637,42,9,167.5
2025-11-30 12:17:46+05:30,1256,169.7,34.9,33.0,53.0,598,9,2,196.7
2025-11-30 12:18:46+05:30,1256,166.4,38.8,33.1,55.1,633,36,5,190.7
2025-11-30 12:19:46+05:30,1256,170.2,42.2,33.2,54.0,515,14,4,161.8
2025-11-30 12:20:46+05:30,1256,166.0,44.1,32.9,51.0,587,26,1,205.0
2025-11-30 12:21:46+05:30,1256,167.3,44.9,33.4,49.4,627,27,4,164.9
